,ligand_name,sequence_id,label
212,11,264,1
213,11,265,1
214,11,266,1
215,11,267,1
216,11,268,1
217,11,269,1
218,11,270,1
219,11,271,1
220,11,272,1
221,11,273,1
222,11,274,1
223,11,275,1
224,11,276,1
225,12,277,1
226,12,278,1
227,12,279,1
228,12,280,1
229,12,281,1
230,12,282,1
231,12,283,1
232,12,284,1
233,12,285,1
234,12,286,1
235,12,287,1
236,12,288,1
237,12,289,1
238,12,290,1
239,12,291,1
240,12,292,1
241,12,293,1
242,12,294,1
243,12,295,1
244,12,296,1
245,12,297,1
246,12,298,1
247,12,299,1
248,12,300,1
249,12,301,1
250,12,302,1
251,12,303,1
252,12,304,1
253,12,305,1
254,12,306,1
255,12,307,1
256,12,308,1
257,12,309,1
258,12,310,1
259,12,311,1
260,12,312,1
261,13,313,1
262,13,314,1
263,13,315,1
264,13,316,1
265,13,317,1
266,13,318,1
267,13,319,1
268,13,320,1
269,13,321,1
270,13,322,1
271,13,323,1
272,13,324,1
273,13,325,1
274,13,326,1
275,13,327,1
276,13,328,1
277,13,329,1
278,13,330,1
279,13,331,1
280,13,332,1
281,13,333,1
282,13,334,1
283,13,335,1
284,13,336,1
285,13,337,1
286,13,338,1
287,13,339,1
288,13,340,1
289,13,341,1
290,13,342,1
291,13,343,1
292,13,344,1
293,13,345,1
294,13,346,1
295,13,347,1
296,13,348,1
297,13,349,1
298,13,350,1
299,13,351,1
300,13,352,1
301,13,353,1
302,13,354,1
303,13,355,1
304,13,356,1
305,13,357,1
306,13,358,1
307,13,359,1
308,13,360,1
309,13,361,1
310,13,362,1
311,13,363,1
312,13,364,1
313,13,365,1
314,13,366,1
315,13,367,1
316,13,368,1
317,13,369,1
318,13,370,1
319,13,371,1
320,13,372,1
321,13,373,1
322,13,374,1
323,13,375,1
324,13,376,1
325,13,377,1
326,13,378,1
327,13,379,1
328,13,380,1
329,13,381,1
330,13,382,1
331,13,383,1
332,13,384,1
333,13,385,1
334,13,386,1
335,13,387,1
336,13,388,1
337,13,389,1
338,13,390,1
339,13,391,1
340,13,392,1
341,13,393,1
342,13,394,1
343,13,395,1
344,14,396,1
345,14,397,1
346,14,398,1
347,14,399,1
348,14,400,1
349,14,401,1
350,14,402,1
351,14,403,1
352,14,404,1
353,14,405,1
354,14,406,1
355,14,407,1
356,14,408,1
357,14,409,1
358,14,410,1
359,14,411,1
360,14,412,1
361,14,413,1
362,14,414,1
363,14,415,1
364,14,416,1
365,14,417,1
366,14,418,1
367,14,419,1
368,14,420,1
369,14,421,1
370,14,422,1
371,14,423,1
372,14,424,1
373,14,425,1
374,14,426,1
375,14,427,1
376,14,428,1
377,14,429,1
378,14,430,1
379,14,431,1
380,14,432,1
381,14,433,1
382,14,434,1
383,14,435,1
384,14,436,1
385,15,437,1
386,15,438,1
387,15,439,1
388,15,440,1
389,15,441,1
390,15,442,1
391,15,443,1
392,15,444,1
393,15,445,1
394,15,446,1
395,15,447,1
396,15,448,1
397,15,449,1
398,15,450,1
399,15,451,1
400,15,452,1
401,15,453,1
402,15,454,1
403,15,455,1
404,15,456,1
405,15,457,1
406,15,458,1
407,15,459,1
408,15,460,1
409,15,461,1
410,15,462,1
411,15,463,1
412,15,464,1
413,15,465,1
414,15,466,1
415,15,467,1
416,15,300,1
417,15,468,1
418,15,469,1
419,15,470,1
420,15,471,1
421,15,472,1
422,15,473,1
423,15,474,1
424,15,475,1
425,15,476,1
426,15,477,1
427,15,478,1
428,15,479,1
429,15,480,1
430,15,481,1
431,15,482,1
432,15,483,1
433,15,484,1
434,15,485,1
435,15,486,1
436,15,487,1
437,15,488,1
438,15,489,1
439,16,490,1
440,16,491,1
441,16,492,1
442,16,493,1
443,16,494,1
444,16,495,1
445,16,496,1
446,16,497,1
447,16,498,1
448,16,499,1
449,16,500,1
450,16,501,1
451,16,502,1
452,16,503,1
453,16,504,1
454,16,505,1
455,16,506,1
456,16,507,1
457,16,508,1
458,16,509,1
459,16,510,1
460,16,511,1
461,16,512,1
462,16,513,1
463,16,514,1
464,16,515,1
465,16,516,1
466,16,517,1
467,16,518,1
468,16,519,1
469,16,520,1
470,16,521,1
471,16,522,1
472,16,523,1
473,16,524,1
474,16,525,1
475,16,526,1
476,16,527,1
477,16,528,1
478,16,529,1
479,16,530,1
480,16,531,1
481,16,532,1
482,17,533,1
483,17,534,1
484,17,535,1
485,17,536,1
486,17,537,1
487,17,538,1
488,17,539,1
489,17,540,1
490,17,541,1
491,17,542,1
492,17,543,1
493,17,544,1
494,17,545,1
495,17,546,1
496,17,547,1
497,17,548,1
498,18,549,1
499,18,550,1
500,18,551,1
501,18,552,1
502,18,553,1
503,18,554,1
504,18,555,1
505,18,556,1
506,18,557,1
507,18,558,1
508,19,561,1
509,20,562,1
510,20,563,1
511,20,564,1
512,20,565,1
513,20,566,1
514,20,567,1
515,20,568,1
516,20,569,1
517,20,570,1
518,20,571,1
519,20,572,1
520,20,573,1
521,20,574,1
522,20,575,1
523,20,576,1
524,20,577,1
525,20,578,1
526,20,579,1
527,20,580,1
528,20,581,1
529,20,582,1
530,20,583,1
531,20,584,1
532,20,585,1
533,20,586,1
534,20,587,1
535,20,588,1
536,21,589,1
537,21,590,1
538,21,591,1
539,21,592,1
540,21,593,1
541,22,589,1
542,22,590,1
543,22,591,1
544,22,592,1
545,23,589,1
546,23,590,1
547,23,591,1
548,23,592,1
549,24,589,1
550,24,590,1
551,24,591,1
552,24,592,1
553,25,594,1
554,25,595,1
555,25,596,1
556,25,597,1
557,25,598,1
558,25,599,1
559,26,605,1
560,26,606,1
561,26,607,1
562,26,608,1
563,26,609,1
564,26,610,1
565,26,611,1
566,26,612,1
567,26,613,1
568,26,614,1
569,26,615,1
570,26,616,1
571,26,617,1
572,26,618,1
573,10,619,1
574,10,620,1
575,10,621,1
576,10,622,1
577,10,623,1
578,10,624,1
579,10,625,1
580,10,626,1
581,10,627,1
582,10,628,1
583,10,629,1
584,10,630,1
585,10,631,1
586,10,632,1
587,10,633,1
588,10,634,1
589,10,635,1
590,10,636,1
591,10,637,1
592,10,638,1
593,10,639,1
594,10,640,1
595,10,641,1
596,10,642,1
597,27,643,1
598,27,644,1
599,27,645,1
600,27,646,1
601,27,647,1
602,27,648,1
603,27,649,1
604,27,650,1
605,27,651,1
606,27,652,1
607,27,653,1
608,27,654,1
609,27,655,1
610,27,656,1
611,27,657,1
612,27,658,1
613,27,659,1
614,27,660,1
615,27,661,1
616,27,662,1
617,27,663,1
618,27,664,1
619,27,665,1
620,27,666,1
621,27,667,1
622,27,668,1
623,27,669,1
624,27,670,1
625,27,671,1
626,27,672,1
627,27,673,1
628,27,674,1
629,27,675,1
630,27,676,1
631,27,677,1
632,27,678,1
633,27,679,1
634,27,680,1
635,27,681,1
636,27,682,1
637,27,683,1
638,27,684,1
639,28,685,1
640,28,686,1
641,28,687,1
642,28,688,1
643,28,689,1
644,28,690,1
645,28,691,1
646,28,692,1
647,28,693,1
648,28,694,1
649,28,695,1
650,28,696,1
651,28,697,1
652,28,698,1
653,28,699,1
654,28,700,1
655,28,701,1
656,28,702,1
657,28,703,1
658,28,704,1
659,28,705,1
660,28,706,1
661,28,707,1
662,28,708,1
663,28,709,1
664,28,710,1
665,28,711,1
666,28,712,1
667,28,713,1
668,28,714,1
669,28,715,1
670,28,716,1
671,28,717,1
672,28,718,1
673,28,719,1
674,28,720,1
675,28,721,1
676,28,722,1
677,28,723,1
678,28,724,1
679,28,725,1
680,28,726,1
681,28,727,1
682,28,728,1
683,19,729,1
684,19,730,1
685,19,731,1
686,19,732,1
687,29,733,1
688,29,734,1
689,29,735,1
690,29,736,1
691,29,737,1
692,29,738,1
693,29,739,1
694,29,740,1
695,29,741,1
696,29,742,1
697,29,743,1
698,29,744,1
699,29,745,1
700,29,746,1
701,29,747,1
702,29,748,1
703,29,749,1
704,29,750,1
705,29,751,1
706,29,752,1
707,29,753,1
708,29,754,1
709,29,755,1
710,29,756,1
711,29,757,1
712,29,758,1
713,29,759,1
714,29,760,1
715,29,761,1
716,29,762,1
717,29,763,1
718,29,764,1
719,29,765,1
720,29,766,1
721,29,767,1
722,29,768,1
723,30,777,1
724,30,778,1
725,30,779,1
726,28,780,1
727,28,781,1
728,28,782,1
729,28,783,1
730,28,784,1
731,28,785,1
732,28,786,1
733,28,787,1
734,28,788,1
735,28,789,1
736,28,790,1
737,28,791,1
738,28,792,1
739,30,793,1
740,30,794,1
741,30,795,1
742,30,796,1
743,29,797,1
744,29,798,1
745,29,799,1
746,29,800,1
747,29,801,1
748,29,802,1
749,29,803,1
750,29,804,1
751,29,805,1
752,29,806,1
753,29,807,1
754,29,808,1
755,29,809,1
756,29,810,1
757,29,811,1
758,29,812,1
759,29,813,1
760,29,814,1
761,29,815,1
762,29,816,1
763,29,817,1
764,29,818,1
765,29,819,1
766,29,820,1
767,29,821,1
768,31,822,1
769,31,823,1
770,31,824,1
771,31,825,1
772,31,826,1
773,31,827,1
774,31,828,1
775,31,829,1
776,31,830,1
777,31,831,1
778,31,832,1
779,31,833,1
780,31,834,1
781,31,835,1
782,31,836,1
783,31,837,1
784,31,838,1
785,31,839,1
786,31,840,1
787,31,841,1
788,31,842,1
789,31,843,1
790,31,844,1
791,31,845,1
792,31,846,1
793,31,847,1
794,31,848,1
795,31,849,1
796,31,850,1
797,31,851,1
798,31,852,1
799,31,853,1
800,31,854,1
801,31,855,1
802,31,856,1
803,31,857,1
804,31,858,1
805,31,859,1
806,31,860,1
807,31,861,1
808,31,862,1
809,31,863,1
810,31,864,1
811,31,865,1
812,31,866,1
813,31,867,1
814,31,868,1
815,31,869,1
816,31,870,1
817,31,871,1
818,31,872,1
819,31,873,1
820,31,874,1
821,31,875,1
822,31,876,1
823,31,877,1
824,31,878,1
825,31,879,1
826,31,880,1
827,31,881,1
828,31,882,1
829,31,883,1
830,31,884,1
831,31,885,1
832,31,886,1
833,31,887,1
834,32,888,1
835,32,889,1
836,32,890,1
837,32,891,1
838,32,892,1
839,32,893,1
840,32,894,1
841,32,895,1
842,32,896,1
843,32,897,1
844,32,898,1
845,32,899,1
846,32,900,1
847,32,901,1
848,32,902,1
849,33,903,1
850,33,904,1
851,33,905,1
852,33,906,1
853,33,907,1
854,33,908,1
855,33,909,1
856,33,910,1
857,33,911,1
858,33,912,1
859,33,913,1
860,33,914,1
861,33,915,1
862,33,916,1
863,33,917,1
864,33,918,1
865,33,919,1
866,33,920,1
867,33,921,1
868,33,922,1
869,25,923,1
870,25,924,1
871,25,925,1
872,25,926,1
873,25,927,1
874,25,928,1
875,25,929,1
876,25,930,1
877,25,931,1
878,34,932,1
879,34,933,1
880,28,934,1
881,35,935,1
882,35,936,1
883,34,937,1
884,34,938,1
885,34,939,1
886,34,940,1
887,34,941,1
888,34,942,1
889,34,943,1
890,36,944,1
891,36,945,1
892,36,946,1
893,36,947,1
894,36,948,1
895,11,950,1
896,11,951,1
897,11,952,1
898,11,953,1
899,11,954,1
900,11,955,1
901,11,956,1
902,11,957,1
903,11,958,1
904,11,959,1
905,11,960,1
906,11,961,1
907,11,962,1
908,11,963,1
909,11,964,1
910,11,965,1
911,11,966,1
912,11,967,1
913,11,968,1
914,11,969,1
915,11,970,1
916,11,971,1
917,11,972,1
918,11,973,1
919,11,974,1
920,11,975,1
921,11,976,1
922,11,977,1
923,11,978,1
924,11,979,1
925,11,980,1
926,11,981,1
927,11,982,1
928,11,983,1
929,11,984,1
930,11,985,1
931,11,986,1
932,11,987,1
933,11,988,1
934,11,989,1
935,11,990,1
936,11,991,1
937,11,992,1
938,11,993,1
939,11,994,1
940,11,995,1
941,11,996,1
942,11,997,1
943,11,998,1
944,11,999,1
945,11,1000,1
946,11,1001,1
947,11,1002,1
948,38,1003,1
949,38,1004,1
950,38,1005,1
951,38,1006,1
952,19,1007,1
953,19,1020,1
954,19,1021,1
955,25,1024,1
956,25,1031,1
957,25,1032,1
958,25,1033,1
959,25,1034,1
960,25,1035,1
961,25,1036,1
962,25,1037,1
963,19,1038,1
964,25,1039,1
965,25,1040,1
966,25,1041,1
967,25,1046,1
968,25,1047,1
969,25,1048,1
970,25,1050,1
971,25,1051,1
972,19,1052,1
973,25,1055,1
974,19,1056,1
975,25,1057,1
976,25,1058,1
977,19,1059,1
978,33,1062,1
979,33,1063,1
980,33,1064,1
981,33,1065,1
982,33,1066,1
983,33,1067,1
984,33,1068,1
985,33,1069,1
986,33,1070,1
987,33,1071,1
988,39,1072,1
989,39,1073,1
990,39,1074,1
991,39,1075,1
992,39,1076,1
993,39,1077,1
994,39,1078,1
995,39,1079,1
996,39,1080,1
997,39,1081,1
998,39,1082,1
999,39,1083,1
1000,39,1084,1
1001,39,1085,1
1002,39,1086,1
1003,39,1087,1
1004,39,1088,1
1005,39,1089,1
1006,39,1090,1
1007,39,1091,1
1008,39,1092,1
1009,39,1093,1
1010,39,1094,1
1011,39,1095,1
1012,39,1096,1
1013,39,1097,1
1014,39,1098,1
1015,39,1099,1
1016,39,1100,1
1017,39,1101,1
1018,39,1102,1
1019,39,1103,1
1020,39,1104,1
1021,39,1105,1
1022,39,1106,1
1023,39,1107,1
1024,39,1108,1
1025,39,1109,1
1026,39,1110,1
1027,39,1111,1
1028,39,1112,1
1029,39,1113,1
1030,39,1114,1
1031,39,1115,1
1032,39,1116,1
1033,39,1117,1
1034,39,1118,1
1035,39,1119,1
1036,39,1120,1
1037,19,1121,1
1038,19,1122,1
1039,19,1123,1
1040,19,1124,1
1041,19,1125,1
1042,32,1126,1
1043,32,1127,1
1044,32,1128,1
1045,32,1129,1
1046,32,1130,1
1047,32,1131,1
1048,32,1132,1
1049,32,1133,1
1050,32,1134,1
1051,32,1135,1
1052,32,1136,1
1053,32,1137,1
1054,32,1138,1
1055,32,1139,1
1056,32,1140,1
1057,32,1141,1
1058,32,1142,1
1059,32,1143,1
1060,32,1144,1
1061,32,1145,1
1062,32,1146,1
1063,32,1147,1
1064,40,1148,1
1065,40,1149,1
1066,40,1150,1
1067,40,1151,1
1068,40,1152,1
1069,40,1153,1
1070,40,1154,1
1071,40,1155,1
1072,40,1156,1
1073,40,1157,1
1074,40,1158,1
1075,40,1159,1
1076,40,1160,1
1077,40,1161,1
1078,40,1162,1
1079,40,1163,1
1080,40,1164,1
1081,40,1165,1
1082,40,1166,1
1083,40,1167,1
1084,40,1168,1
1085,40,1169,1
1086,40,1170,1
1087,40,1171,1
1088,40,1172,1
1089,40,1173,1
1090,40,1174,1
1091,40,1175,1
1092,40,1176,1
1093,40,1177,1
1094,40,1178,1
1095,40,1179,1
1096,40,1180,1
1097,40,1181,1
1098,40,1182,1
1099,40,1183,1
1100,40,1184,1
1101,40,1185,1
1102,40,1186,1
1103,40,1187,1
1104,40,1188,1
1105,40,1189,1
1106,40,940,1
1107,40,1190,1
1108,40,1191,1
1109,40,1192,1
1110,40,1193,1
1111,40,1194,1
1112,40,1195,1
1113,40,1196,1
1114,40,1197,1
1115,40,1198,1
1116,40,1199,1
1117,40,1200,1
1118,40,1201,1
1119,40,1202,1
1120,40,1203,1
1121,40,1204,1
1122,40,1205,1
1123,40,1206,1
1124,40,1207,1
1125,40,1208,1
1126,40,1209,1
1127,40,1210,1
1128,40,1211,1
1129,40,1212,1
1130,40,1213,1
1131,40,1214,1
1132,40,1215,1
1133,40,1216,1
1134,40,1217,1
1135,40,1218,1
1136,40,1219,1
1137,40,1220,1
1138,40,1221,1
1139,40,1222,1
1140,40,1223,1
1141,40,1224,1
1142,40,1225,1
1143,40,1226,1
1144,40,1227,1
1145,40,1228,1
1146,40,1229,1
1147,40,1230,1
1148,40,1231,1
1149,40,1232,1
1150,40,1233,1
1151,40,1234,1
1152,40,1235,1
1153,40,1236,1
1154,40,1237,1
1155,40,1238,1
1156,40,1239,1
1157,40,1240,1
1158,40,1241,1
1159,40,1242,1
1160,40,1243,1
1161,40,1244,1
1162,40,1245,1
1163,40,1246,1
1164,21,1247,1
1165,21,1248,1
1166,21,1249,1
1167,21,1250,1
1168,21,1251,1
1169,21,1252,1
1170,21,1253,1
1171,21,1254,1
1172,21,1255,1
1173,21,1256,1
1174,21,1257,1
1175,21,1258,1
1176,21,1259,1
1177,21,1260,1
1178,21,1261,1
1179,21,1262,1
1180,21,1263,1
1181,21,1264,1
1182,21,1265,1
1183,21,1266,1
1184,21,1267,1
1185,21,1268,1
1186,21,1269,1
1187,21,1270,1
1188,21,1271,1
1189,21,1272,1
1190,21,1273,1
1191,21,1274,1
1192,21,1275,1
1193,21,1276,1
1194,21,1277,1
1195,21,1278,1
1196,21,1279,1
1197,21,1280,1
1198,21,1281,1
1199,21,1282,1
1200,21,1283,1
1201,21,1284,1
1202,21,1285,1
1203,21,1286,1
1204,21,1287,1
1205,21,1288,1
1206,21,1289,1
1207,21,1290,1
1208,21,1291,1
1209,21,1292,1
1210,21,1293,1
1211,21,1294,1
1212,21,1295,1
1213,21,1296,1
1214,40,1297,1
1215,40,1298,1
1216,40,1299,1
1217,40,1300,1
1218,40,1301,1
1219,40,1302,1
1220,40,1303,1
1221,40,1304,1
1222,40,1305,1
1223,40,1306,1
1224,40,1307,1
1225,40,1308,1
1226,40,1309,1
1227,40,1310,1
1228,40,1311,1
1229,40,1312,1
1230,21,1358,1
1231,21,1359,1
1232,21,1360,1
1233,21,1361,1
1234,21,1362,1
1235,21,1363,1
1236,21,1364,1
1237,21,1365,1
1238,21,1366,1
1239,21,1367,1
1240,21,1368,1
1241,21,1369,1
1242,21,1370,1
1243,21,1371,1
1244,21,1372,1
1245,21,1373,1
1246,21,1374,1
1247,42,1375,1
1248,42,1376,1
1249,42,1377,1
1250,42,1378,1
1251,42,1379,1
1252,42,1380,1
1253,42,1381,1
1254,42,1382,1
1255,42,1383,1
1256,42,1384,1
1257,42,1385,1
1258,42,1386,1
1259,42,1397,1
1260,42,1398,1
1261,42,1399,1
1262,42,1400,1
1263,42,1401,1
1264,42,1402,1
1265,42,1403,1
1266,42,1404,1
1267,27,1405,1
1268,27,1406,1
1269,27,1407,1
1270,27,1408,1
1271,27,1409,1
1272,27,1410,1
1273,27,1411,1
1274,27,1412,1
1275,27,1413,1
1276,27,1414,1
1277,27,1415,1
1278,42,1416,1
1279,42,1417,1
1280,42,1418,1
1281,42,1419,1
1282,42,1420,1
1283,42,1421,1
1284,27,1428,1
1285,27,1429,1
1286,27,1430,1
1287,27,1431,1
1288,27,1432,1
1289,27,1433,1
1290,27,1434,1
1291,27,1435,1
1292,27,1436,1
1293,27,1437,1
1294,27,1438,1
1295,27,1439,1
1296,27,1440,1
1297,27,1441,1
1298,27,1442,1
1299,27,1443,1
1300,27,1444,1
1301,27,1445,1
1302,27,1446,1
1303,27,1447,1
1304,27,1448,1
1305,27,1449,1
1306,27,1450,1
1307,27,1451,1
1308,27,1452,1
1309,27,1453,1
1310,27,1454,1
1311,27,1455,1
1312,27,1456,1
1313,27,1457,1
1314,27,1458,1
1315,27,1459,1
1316,27,1460,1
1317,27,1461,1
1318,27,1462,1
1319,27,1463,1
1320,27,1464,1
1321,27,1465,1
1322,27,1466,1
1323,27,1467,1
1324,27,1468,1
1325,27,1469,1
1326,27,1470,1
1327,42,1471,1
1328,42,1472,1
1329,42,1473,1
1330,42,1474,1
1331,42,1475,1
1332,42,1476,1
1333,42,1477,1
1334,42,1478,1
1335,42,1479,1
1336,42,1480,1
1337,42,1481,1
1338,42,1482,1
1339,42,1483,1
1340,42,1484,1
1341,27,1485,1
1342,27,1486,1
1343,27,1487,1
1344,27,1488,1
1345,27,1489,1
1346,27,1490,1
1347,27,1491,1
1348,42,1492,1
1349,42,1493,1
1350,42,1494,1
1351,42,1495,1
1352,42,1496,1
1353,27,1497,1
1354,27,1498,1
1355,27,1499,1
1356,27,1500,1
1357,27,1501,1
1358,27,1502,1
1359,27,1503,1
1360,25,1504,1
1361,25,1505,1
1362,25,1506,1
1363,25,1507,1
1364,25,1508,1
1365,25,1509,1
1366,25,1510,1
1367,25,1511,1
1368,25,1512,1
1369,25,1513,1
1370,25,1514,1
1371,25,1515,1
1372,25,1516,1
1373,25,1517,1
1374,25,1518,1
1375,25,1519,1
1376,25,1520,1
1377,25,1521,1
1378,25,1522,1
1379,25,1523,1
1380,25,1524,1
1381,25,1525,1
1382,25,1526,1
1383,25,1527,1
1384,25,1528,1
1385,25,1529,1
1386,25,1530,1
1387,25,1531,1
1388,25,1532,1
1389,25,1533,1
1390,25,1534,1
1391,25,1535,1
1392,25,1536,1
1393,25,1537,1
1394,25,1538,1
1395,25,1539,1
1396,25,1540,1
1397,0,1541,1
1398,0,1542,1
1399,0,1543,1
1400,0,1544,1
1401,0,1545,1
1402,0,1546,1
1403,0,1547,1
1404,0,1548,1
1405,0,1549,1
1406,0,1550,1
1407,0,1551,1
1408,0,1552,1
1409,0,1553,1
1410,0,1554,1
1411,0,1555,1
1412,0,1556,1
1413,0,1557,1
1414,0,1558,1
1415,0,1559,1
1416,0,1560,1
1417,0,1561,1
1418,0,1562,1
1419,0,1563,1
1420,0,1564,1
1421,0,1565,1
1422,0,1566,1
1423,0,1567,1
1424,0,1568,1
1425,0,1569,1
1426,0,1570,1
1427,0,1571,1
1428,0,1572,1
1429,0,1573,1
1430,0,1574,1
1431,0,1575,1
1432,0,1576,1
1433,0,1577,1
1434,0,1578,1
1435,0,1579,1
1436,0,1580,1
1437,0,1581,1
1438,0,1582,1
1439,0,1583,1
1440,0,1584,1
1441,0,1585,1
1442,0,1586,1
1443,0,1587,1
1444,0,1588,1
1445,0,1589,1
1446,0,1590,1
1447,0,1591,1
1448,0,1592,1
1449,0,1593,1
1450,0,1594,1
1451,0,1595,1
1452,0,1596,1
1453,0,1597,1
1454,0,1598,1
1455,0,1599,1
1456,0,1600,1
1457,0,1601,1
1458,0,1602,1
1459,0,1603,1
1460,0,1604,1
1461,0,1605,1
1462,0,1606,1
1463,0,1607,1
1464,0,1608,1
1465,0,1609,1
1466,0,1610,1
1467,0,1611,1
1468,0,1612,1
1469,0,1613,1
1470,0,1614,1
1471,0,1615,1
1472,0,1616,1
1473,0,1617,1
1474,0,1618,1
1475,0,1619,1
1476,0,1620,1
1477,0,1621,1
1478,0,1622,1
1479,0,1623,1
1480,0,1624,1
1481,0,1625,1
1482,0,1626,1
1483,0,1627,1
1484,0,1628,1
1485,0,1629,1
1486,0,1630,1
1487,0,1631,1
1488,0,1632,1
1489,0,1633,1
1490,0,1634,1
1491,0,1635,1
1492,0,1636,1
1493,0,1637,1
1494,0,1638,1
1495,0,1639,1
1496,0,1640,1
1497,0,1641,1
1498,0,1642,1
1499,0,1643,1
1500,0,1644,1
1501,0,1645,1
1502,0,1646,1
1503,0,1647,1
1504,0,1648,1
1505,0,1649,1
1506,0,1650,1
1507,0,1651,1
1508,0,1652,1
1509,0,1653,1
1510,0,1654,1
1511,0,1655,1
1512,0,1656,1
1513,0,1657,1
1514,0,1658,1
1515,0,1659,1
1516,0,1660,1
1517,0,1661,1
1518,0,1662,1
1519,0,1663,1
1520,0,1664,1
1521,0,1665,1
1522,0,1666,1
1523,0,1667,1
1524,0,1668,1
1525,0,1669,1
1526,0,1670,1
1527,0,1671,1
1528,0,1672,1
1529,0,1673,1
1530,0,1674,1
1531,0,1675,1
1532,0,1676,1
1533,0,1677,1
1534,0,1678,1
1535,0,1679,1
1536,0,1680,1
1537,0,1681,1
1538,0,1682,1
1539,0,1683,1
1540,0,1684,1
1541,0,1685,1
1542,0,1686,1
1543,0,1687,1
1544,0,1688,1
1545,0,1689,1
1546,0,1690,1
1547,0,1691,1
1548,0,1692,1
1549,0,1693,1
1550,0,1694,1
1551,0,1695,1
1552,0,1696,1
1553,0,1697,1
1554,0,1698,1
1555,0,1699,1
1556,0,1700,1
1557,0,1701,1
1558,0,1702,1
1559,0,1703,1
1560,0,1704,1
1561,0,1705,1
1562,0,1706,1
1563,0,1707,1
1564,0,1708,1
1565,0,1709,1
1566,0,1710,1
1567,0,1711,1
1568,0,1712,1
1569,0,1713,1
1570,0,1714,1
1571,0,1715,1
1572,19,1716,1
1573,19,1717,1
1574,19,1718,1
1575,44,1719,1
1576,44,1720,1
1577,44,1721,1
1578,44,1722,1
1579,44,1723,1
1580,44,1724,1
1581,44,1725,1
1582,44,1726,1
1583,44,1727,1
1584,44,1728,1
1585,44,1729,1
1586,44,1730,1
1587,44,1731,1
1588,44,1732,1
1589,44,1733,1
1590,44,1734,1
